date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:15:02	65748/65748	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:02%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/blog/blog_1_3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/blog/blog_1_3.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:05	284358/284358	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:05%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/footer-1-bg.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/footer-1-bg.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:06	5711/5711	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:06%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed1.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:07	5505/5505	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:07%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed2.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:08	6014/6014	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:09%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed3.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:09	5920/5920	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:09%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed4.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed4.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:10	6080/6080	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:10%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed5.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed5.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:11	5829/5829	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:11%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed6.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/widget/insta-feed6.png	(from https://tfhtml.themepul.com/fitmas/)
22:15:13	89503/89503	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9f-655075a3-4659c9bf64183e77;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/vendor/jquery-3.6.0.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/vendor/jquery-3.6.0.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:13	42713/42713	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a6d9-655075a2-e3eb3e89683afd33;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/slick.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/slick.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:14	80678/80678	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b26-655075a2-7ba05b9952c28624;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/bootstrap.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:14	20214/20214	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef6-655075a0-2f58a76fca37cd0f;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/jquery.magnific-popup.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:15	10544/10544	---M-Z	200	added ('OK')	application/x-javascript	etag:%222930-655075a3-40cdd33761c5bd64;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/jquery.counterup.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:15	21889/21889	---M-Z	200	added ('OK')	application/x-javascript	etag:%225581-655075a1-4f01f8dd62538644;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/jquery-ui.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:15	5388/5388	---M-Z	200	added ('OK')	application/x-javascript	etag:%22150c-655075a2-f3c3fd3417d7bddd;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/imagesloaded.pkgd.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:16	34825/34825	---M-Z	200	added ('OK')	application/x-javascript	etag:%228809-655075a0-3dfcf00c77529cc9;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/isotope.pkgd.min.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:16	41861/41861	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a385-655075a2-5df7f6768f846759;gz%22	https://tfhtml.themepul.com/fitmas/assets/js/main.js	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/js/main.js	(from https://tfhtml.themepul.com/fitmas/)
22:15:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:17%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:17%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:18%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:18%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:19%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:20%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:19	388560/388560	---M--	200	added ('OK')	font/woff2	etag:%225edd0-6550756d-ed01d97f16fd6f3e;;;%22	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-light-300.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:20%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:20%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:20%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:21%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.woff2	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:21%20GMT	https://tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.ttf	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://tfhtml.themepul.com/fitmas/assets/css/fontawesome.min.css)
22:15:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:22%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/breadcrumb-bg.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/breadcrumb-bg.png	(from https://tfhtml.themepul.com/fitmas/about.html)
22:15:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:23%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/cta-bg1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/cta-bg1.png	(from https://tfhtml.themepul.com/fitmas/about.html)
22:15:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:24%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
22:15:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:25%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_1.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
22:15:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:26%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/portfolio/portfolio_details1_2.png	(from https://tfhtml.themepul.com/fitmas/project-details.html)
22:15:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:27%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-5.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-5.png	(from https://tfhtml.themepul.com/fitmas/team.html)
22:15:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:28%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-6.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-6.png	(from https://tfhtml.themepul.com/fitmas/team.html)
22:15:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:29%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-7.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-7.png	(from https://tfhtml.themepul.com/fitmas/team.html)
22:15:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:30%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-8.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-8.png	(from https://tfhtml.themepul.com/fitmas/team.html)
22:15:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:31%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project2_1.png	(from https://tfhtml.themepul.com/fitmas/project.html)
22:15:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:32%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project2_2.png	(from https://tfhtml.themepul.com/fitmas/project.html)
22:15:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:33%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project2_3.png	(from https://tfhtml.themepul.com/fitmas/project.html)
22:15:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:33%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project2_4.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project2_4.png	(from https://tfhtml.themepul.com/fitmas/project.html)
22:15:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:34%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon1.svg	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon1.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:35%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon2.svg	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon2.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:35%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon3.svg	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/icon/contact-icon3.svg	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:36%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/normal/contact1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/normal/contact1.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:37%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed1.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:38%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed2.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:39%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed3.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:40%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed4.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed4.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:41%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed5.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed5.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:42%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed6.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed6.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:43%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed7.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed7.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:44%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed8.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/instagram/insta_feed8.png	(from https://tfhtml.themepul.com/fitmas/contact.html)
22:15:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:45%20GMT	https://tfhtml.themepul.com/fitmas/assets/css/jquery.flipster.min.css	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/css/jquery.flipster.min.css	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:47	802526/802526	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:47%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:48%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-1.88.delayed	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:49	7745/7745	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:49%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:50	7199/7199	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:50%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/hero/hero_shape_2-3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:53	596484/596484	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:53%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/hero/hero_bg_2_2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:55	584866/584866	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:45:56%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/service-bg2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/service-bg2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:57%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/sec-shape2-top.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/sec-shape2-top.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:58%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/portfolio-bg-1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/portfolio-bg-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:15:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:45:58%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project1_1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:00	456017/456017	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:46:01%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project1_2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:01%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/project/project1_3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/project/project1_3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:03	63968/63968	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:46:03%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:04%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/wcu_box-bg.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/wcu_box-bg.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:05	73107/73107	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:46:06%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/normal/wcu_2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:06%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-1.svg	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-1.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:07	9277/9277	---M-Z	200	added ('OK')	image/svg+xml	etag:%22243d-6550757b-c33ec1a88e1c55d0;gz%22	https://tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-2.svg	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/icon/wcu-icon_2-2.svg	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:08%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/bg/team-bg-2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/bg/team-bg-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:09	15685/15685	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Jun%202026%2016:46:09%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-1.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-2-1.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:10%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-2.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-2-2.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
22:16:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2010%20Jun%202026%2016:46:11%20GMT	https://tfhtml.themepul.com/fitmas/assets/img/team/team-2-3.png	C:/My%20Web%20Sites/Alpha3/tfhtml.themepul.com/fitmas/assets/img/team/team-2-3.png	(from https://tfhtml.themepul.com/fitmas/home-2.html)
